row_id,ts_end,ret_1h,ret_1d,atr_14,parkinson_20,std_20,rsi_14,roc_5,sma_50_rel,sma_200_rel,ema_20_rel,linreg_slope,obv_norm,vwap_dev,volume_ratio,best_strategy,best_sharpe,sharpe_sma_3_8,sharpe_sma_5_20,sharpe_sma_10_30,sharpe_sma_15_60,sharpe_sma_30_120,sharpe_sma_50_200,sharpe_ema_7_21,sharpe_ema_9_21,sharpe_ema_12_26,sharpe_ema_20_50,sharpe_ema_30_90,sharpe_ema_50_150
2a9f383d46bb4c02b3e2f31a19ea6a20,2024-01-25 00:00:00+00:00,0.00518378962349364,0.004476776171836172,21.0932751905997,0.05237100191349882,31.990668320005614,35.25025509705292,-0.12466343987818887,0.9988177005541192,1.005300626935773,0.9986409861985559,1.0953677451266575,1.010125327433252,0.9997927601322074,0.957535025231083,sma_50_200,-6.57306333807061,-61.616363617436946,-37.41999225367613,-31.762230274527287,-22.312198708378315,-7.82772396999558,-6.57306333807061,-33.17981543398122,-29.336079648052127,-34.459886739216486,-15.447470970535814,-8.686188713892218,-10.029105984059331
e1bd44aee6a94ac6be365168f3b67d4a,2024-01-26 00:00:00+00:00,-0.00018943130646131845,-0.0021769232624901935,12.570151694564798,0.031363635645100064,14.212351762239075,58.775058839553814,0.04596321090579966,1.0006814780751538,1.001656236099378,1.000430975885911,0.16454528791321635,1.0009363954438488,1.0001881243873443,1.3501098443230817,ema_30_90,-9.47408886532214,-62.82695384485826,-41.77204075981388,-41.24456501038117,-24.21965427431434,-9.64941012763912,-9.629898202520476,-37.8198193671205,-35.470306477795106,-44.77148120951114,-16.74369052766611,-9.47408886532214,-12.740578618833238
5f7b099e379149f78ef4d7bda4275ab7,2024-01-27 00:00:00+00:00,-0.0032691112797184063,0.045215168558300545,16.521400398169227,0.042346888431643,23.38871818840789,30.62037795709111,-0.18363784420156093,0.9983378471384947,0.997195011791934,0.9987255928953535,-0.7604198478167449,0.9889570407951045,0.9996731452988729,4.683508221394679,sma_50_200,-2.326438747747679,-54.700663304745454,-35.07495970366674,-25.83026949890728,-13.627670042179279,-5.098152903681841,-2.326438747747679,-31.122960390328025,-26.384650448889634,-26.268916811222955,-10.518505272888902,-5.984714379143652,-4.052131975684753
4bb9fdd93ad240bbb6a4fd7454c55330,2024-01-28 00:00:00+00:00,-0.0008268215294325865,0.007980235915803213,8.419660733982639,0.020224891498016487,9.254685487005158,55.516184845237085,0.04863380101414584,1.0001659856712015,1.0004141648264882,1.0001990588411322,-0.32290631493181404,1.003550686737213,0.9999708853872414,5.324228607868616,sma_50_200,-2.138355946250522,-64.86525967985986,-39.05008866483058,-26.15121923729058,-13.742235808335163,-4.704468830998537,-2.138355946250522,-32.169690234694535,-26.499485313600008,-26.331663234601383,-10.945076756579152,-6.123187745037944,-3.9543307140581967
ce768adb99894bb8969f3685c34bc0de,2024-01-29 00:00:00+00:00,0.0045675712150085035,-0.003089243743980008,19.488365214059243,0.047467367315426084,16.352796321321378,44.88553473994798,-0.054762257785283784,1.0007892690974276,1.0021840941631672,0.9994104204700738,1.3799654313815315,0.9905639075806288,0.9994921814104758,7.282950237280946,sma_50_200,-2.972728395339954,-61.976329121144175,-39.64712415604258,-25.96925353127824,-13.788178947467628,-4.202281527849512,-2.972728395339954,-32.9506780625157,-25.576457217656614,-25.03709213688914,-10.927867464216172,-6.077996549484878,-4.452078391829271
55f8e0bc07af43a58968c8d0e5e86ba5,2024-01-30 00:00:00+00:00,0.0034164380505806724,0.030241399825825077,19.593069318061165,0.045962145534308455,18.614442747688734,57.94434156256833,0.08464576671720549,1.0020733254213396,1.0026965965625116,1.000382446670616,1.373492884437906,0.9986414226749769,0.9997278653834604,3.3385082943482782,sma_50_200,-1.3413953286546618,-61.088511065901265,-39.46197478174672,-24.52762778937216,-11.872982166384837,-2.466896760352221,-1.3413953286546618,-35.307596942654285,-26.62965207265869,-22.013140384794383,-10.147294838941646,-4.775727757892794,-2.6565914001773856
a99df665884e42dab7264b05efdc92e9,2024-01-31 00:00:00+00:00,-0.008393614935387705,-0.006405642036912074,48.65064006622269,0.11202507406553062,76.10887315212892,58.41979346185719,0.1983511911560211,0.9999151664946394,0.9906026149085773,1.001880776523539,-1.4615238601478535,1.0091431164888542,1.0004709644702263,1.45564511160491,sma_50_200,-1.8414911642904757,-64.02123127412266,-38.02468001412641,-25.115692328978334,-13.404060201620945,-3.740797588144988,-1.8414911642904757,-35.25278642890949,-26.71141209693955,-22.457095913392994,-12.306880518460552,-5.917830117146937,-2.698973112641054
183b07cf94e8481e966a8eaebca4624f,2024-02-01 00:00:00+00:00,7.13767462091619e-05,-0.0079927096478013,16.862114677620756,0.040991717006258734,15.833999068830508,53.34057338361105,0.04195707706538259,1.000231006658661,1.0012539976590995,1.0003431354888603,0.2267614979606069,1.0027074243334013,1.0004646462844957,4.024960275966119,sma_50_200,-0.2035896806445362,-68.14884123955444,-41.15161398197498,-25.71978990359121,-13.76842939876776,-1.6889482171529733,-0.2035896806445362,-37.40220980105812,-28.20406799339404,-22.033610892672993,-12.655234672622237,-3.4528876481103175,-0.7840286927037927
aba7eb5b39ac4c2eb3b071b96c06144f,2024-02-02 00:00:00+00:00,0.0035071033643618854,0.011144175351250563,14.518563540655936,0.03173704267807204,14.183047453058734,67.15120550486675,0.057643189815801216,1.0020582613997835,1.0017280891853733,1.0008618285931599,1.2987396555121515,1.0028232849699459,1.0000541403818337,2.9903575180798776,sma_50_200,0.5515197660293963,-64.31045304511447,-37.965190935782466,-23.45877142064636,-11.86547028494836,-2.1289510410634915,0.5515197660293963,-34.35077295260582,-25.824957317217685,-20.613809631960898,-11.127332247706693,-4.035838850828344,-1.314263774951809
f595f83f1b22415eac3591ec4a0ba346,2024-02-03 00:00:00+00:00,7.960411309448912e-05,0.002642167707801124,9.121492310105426,0.021324926478034106,16.206216903703027,65.7176374810423,0.04121405491887577,1.000978354554167,1.002814291424799,1.0005536658710845,0.748269221055916,1.0020074882142322,0.9998754213688994,3.5609062901108763,sma_50_200,-0.44913805541632784,-65.90191328118003,-40.518528068619005,-25.561420613066748,-14.26696109415724,-2.6125486426566606,-0.44913805541632784,-40.94667788678531,-31.576462967088666,-21.588257691035135,-13.212769506275773,-6.1593575094750515,-1.7038600254860532
306a67334d9f400dafd252a5746ad94f,2024-02-04 00:00:00+00:00,-0.0008202798160509284,-0.004814842617731241,8.196529191262657,0.01919826482260088,17.12885109635031,55.68456763612517,0.03035972434765126,1.0000488190272612,0.9989995478731886,1.0002554045275833,-0.9883402616887187,1.0002234168828168,0.9998886884264256,2.4784101018284654,sma_50_200,-1.0899433957527216,-65.48233656519554,-41.59807780398172,-25.484678113898955,-14.132810981262086,-2.9503766022915836,-1.0899433957527216,-44.03240517086516,-33.02838903626912,-21.485399740049086,-13.12986510157483,-6.501344878600923,-2.0731736739339195
68ea9b709d524398a5037b6f66864ee9,2024-02-05 00:00:00+00:00,0.0007047693447446157,-0.009513400765784996,12.833796212534052,0.02932409714449439,14.5182430109411,48.39521391879284,0.019211303198048552,0.9998335179085822,0.9970063610036755,0.9999152176629361,-0.37801933048960484,0.9990008183535607,1.000010018741308,1.8648165576772544,sma_50_200,-1.682373552160841,-64.77764698388691,-42.05872207395479,-25.02068654127632,-13.895774148460891,-2.870071088346548,-1.682373552160841,-44.88851355721971,-32.468492579169826,-21.314353575196034,-13.161288682867532,-6.56184243735439,-1.9688223925643358
aba7b0b0f8c241478419222da6104835,2024-02-06 00:00:00+00:00,0.005791736134198144,0.002993591579639854,7.037309189945087,0.013572950690770014,8.89019492521259,64.829694921435,9.365779828983932e-05,1.001328174986228,1.0051236862586905,1.0001999119965885,1.3370678547637789,1.000606377932236,1.0000000780480982,0.5707902368786941,ema_50_150,-0.6384486927227072,-67.37389628093773,-40.88325605550188,-20.322898854442872,-11.206332577265849,-0.8041534799024069,-0.8508849183874597,-45.48767579337379,-32.47268494979006,-19.735074382444818,-11.321212616771005,-4.924836394693732,-0.6384486927227072
36b14f4cca604a0cb2c7ffa694d2b422,2024-02-07 00:00:00+00:00,-0.0026468074590293433,0.009234870647941706,11.659240728795282,0.02569474504072448,16.01275204591497,47.460987401274615,-0.006681847762908972,0.999677854810583,0.9986741866251133,0.9999469752957244,-0.7906032937165945,0.999604717560958,1.0001065877659365,1.936397663087199,ema_50_150,-0.8100557026265683,-68.20567182226337,-39.28662865131693,-20.40583765359066,-12.735472479498165,-2.1630762748363863,-1.4958071230826449,-41.670136386810746,-32.290718435651556,-19.641545040632103,-13.602795571439477,-7.018732958899659,-0.8100557026265683
